Dolphin_ID_Number,Fin,Name,Dead,Dolphin_First_Observed,Comments,Fin_Shape_Family,Second_Fin_Shape_Family,Third_Fin_Shape_Family,PrintThisOne,Central_Catalog #,Manteo_Match,Virginia_Beach,Wilmington_Match,OcracokeMatch,CCUMatch,Known_Male,Seen_by_Trawler,Known_Female,s_GUID,HatterasMatch,Bad,Bad,No_Left_Photo,No_Right_Photo,Best_of_Project_Done,Better_Left_Photo,Better_Right_Photo,Cull_This_Dolphin,Scan_Picture,Change_To,Notes:,Distinctivenss,Missing_Date,Other
0126a,TN2C,Cookie Cutter,TRUE,01-Apr-88,Killed by bad scientist at NOAA 2006. Had baby at the time.,Christmas Tree,,,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,{A4C56EC9-CA9F-11D4-BC29-B0219AD0F73F},FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,1,FALSE,FALSE
0129a,1,Can Opener,FALSE,31-Aug-92,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,{A4C56ECD-CA9F-11D4-BC29-B0219AD0F73F},FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,2,FALSE,FALSE
0129p,1,,FALSE,09-Mar-92,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{A4C56EDE-CA9F-11D4-BC29-B0219AD0F73F},FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,,,1,FALSE,FALSE
0129q,2B,,FALSE,08-Nov-01,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{9B32B2EE-246B-11D6-BC29-FC48844C4A3F},FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,,2,FALSE,FALSE
0129s,LE,Worm,FALSE,11-Aug-89,,Clubfoot,,,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{A4C56EDF-CA9F-11D4-BC29-B0219AD0F73F},FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,2,FALSE,FALSE
0129t,3/4A,,FALSE,18-Dec-97,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{A4C56EE3-CA9F-11D4-BC29-B0219AD0F73F},FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,,3,FALSE,FALSE
0132a,1,,FALSE,29-Oct-92,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{A4C56EE1-CA9F-11D4-BC29-B0219AD0F73F},FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,1,FALSE,FALSE
0136a,1,,FALSE,14-Jan-93,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{A4C56F08-CA9F-11D4-BC29-B0219AD0F73F},FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,2,FALSE,FALSE
0137a,3/4A,Garlic,FALSE,09-Nov-91,,,,,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,{A4C56F0D-CA9F-11D4-BC29-B0219AD0F73F},FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,2,FALSE,FALSE
0137s,3/4A,,FALSE,22-Dec-96,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{A4C56F18-CA9F-11D4-BC29-B0219AD0F73F},FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,1,FALSE,FALSE
0140a,2C,,FALSE,02-Jul-94,,Straight Edge Two Scoops,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{A4C56F27-CA9F-11D4-BC29-B0219AD0F73F},FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,2,FALSE,FALSE
0140p,3/4A,,FALSE,10-Jun-02,,,,,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{334AC287-8771-11D6-BC29-88361912FF2C},FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,,2,FALSE,FALSE
0140q,3/4A,,FALSE,28-May-98,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{A4C56F2B-CA9F-11D4-BC29-B0219AD0F73F},FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,2,FALSE,FALSE
0140r,2B,,FALSE,13-Dec-14,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{9E754BBB-22C1-4F96-8BF3-019FD6F9BBA3},FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,2,FALSE,FALSE
0143a,TN5B4,Drawknife - dead :~(,TRUE,01-Jun-89,"Died on 17Apr2008 near Masonboro Inlet.
Close friend of Keyhole.",,,,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,{A4C56F36-CA9F-11D4-BC29-B0219AD0F73F},FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,1,FALSE,FALSE
0144a,TN5B5,Suzanne,FALSE,05-Aug-89,Moved from 5A to TN5B5 on 07Dec22.,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{A4C56F39-CA9F-11D4-BC29-B0219AD0F73F},FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,,2,FALSE,FALSE
0145a,TN342,,FALSE,05-Aug-89,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{A4C56F3C-CA9F-11D4-BC29-B0219AD0F73F},FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,2,FALSE,FALSE
0145s,3/4A,,FALSE,22-Dec-96,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{A4C56F45-CA9F-11D4-BC29-B0219AD0F73F},FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,change to 2130a,2,FALSE,FALSE
0147a,TN34B,Indicator,FALSE,13-Aug-89,,Nariz Family,,,FALSE,,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,{A4C56F3E-CA9F-11D4-BC29-B0219AD0F73F},FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,1,FALSE,FALSE
0149a,3/4B,,FALSE,13-Aug-89,This dolphin is a mom!,,,,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{A4C56F55-CA9F-11D4-BC29-B0219AD0F73F},FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,2,FALSE,FALSE
0149p,3/4B,,FALSE,12-Apr-10,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{E9AB3A39-45D9-4F8D-A3FB-2FA222BF5DCD},FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,2,FALSE,FALSE
0151a,TN5A1,Tom Dolphin,FALSE,31-Mar-91,,,,,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{A4C56F66-CA9F-11D4-BC29-B0219AD0F73F},FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,1,FALSE,FALSE
0154a,5A,,FALSE,18-Jun-96,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{A4C56F71-CA9F-11D4-BC29-B0219AD0F73F},FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,2,FALSE,FALSE
0155a,TN342,,FALSE,23-Apr-90,Dolphin died on 23Feb2014 @ Shackleford Banks :~(,,,,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{A4C56F75-CA9F-11D4-BC29-B0219AD0F73F},FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,3,FALSE,FALSE
0158a,5B,,FALSE,30-Nov-94,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{A4C56F86-CA9F-11D4-BC29-B0219AD0F73F},FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,2,FALSE,FALSE
0158p,5B,,FALSE,28-Jun-01,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{3AFC1992-0377-11D6-BC29-A1012DD24D3F},FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,2,FALSE,FALSE
0160a,5A,Boot,FALSE,12-Mar-94,11Dec97#1OC,Boot Family,,,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{A4C56F91-CA9F-11D4-BC29-B0219AD0F73F},FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,2,FALSE,FALSE
0160s,5A,,FALSE,13-Dec-95,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{A4C56F9A-CA9F-11D4-BC29-B0219AD0F73F},FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,2,FALSE,FALSE
0165a,5A,,FALSE,14-Aug-86,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{A4C56FB2-CA9F-11D4-BC29-B0219AD0F73F},FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,2,FALSE,FALSE
0167a,2C,,FALSE,26-Feb-01,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{7BF264CC-FE49-4A06-9976-45E4C99A5338},FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,2,FALSE,FALSE
0168a,3/4A,,FALSE,02-Jan-03,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{A3411437-374E-4DD8-BDA6-2EDF7444E44C},FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,2,FALSE,FALSE
0173a,5B,Fatlip,FALSE,11-Jul-89,,Keyhole,,,FALSE,,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,{A4C56FD6-CA9F-11D4-BC29-B0219AD0F73F},FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,3,FALSE,FALSE
0179a,5B,Mallory,FALSE,07-Dec-90,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{A4C57003-CA9F-11D4-BC29-B0219AD0F73F},FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,2,TRUE,FALSE
0179p,5A,,FALSE,07-Jul-05,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{DCD7F0B7-4742-4008-9AD6-983E873CB9A9},FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,2,FALSE,FALSE
0180a,5B,,FALSE,04-Apr-91,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{A4C5700D-CA9F-11D4-BC29-B0219AD0F73F},FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,,2,FALSE,FALSE
0186a,3/4A,,FALSE,07-Dec-90,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{A4C5701F-CA9F-11D4-BC29-B0219AD0F73F},FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,2,FALSE,FALSE
0187a,5A,,FALSE,31-Dec-03,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{E2A869BB-8ACF-46EF-98B0-9B9B4F3EA060},FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,2,FALSE,FALSE
0191a,3/4A,Clubfoot,FALSE,27-Nov-91,,Clubfoot,,,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{A4C57047-CA9F-11D4-BC29-B0219AD0F73F},FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,1,FALSE,FALSE
0192a,3/4B,,FALSE,20-Oct-02,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{9EA1FDC9-E648-4DFD-9FBB-99F88AF5DA5A},FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,,3,FALSE,FALSE
0193a,3/4A,,FALSE,09-Sep-93,,Long Shallow Notch,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{A4C57058-CA9F-11D4-BC29-B0219AD0F73F},FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,,2,FALSE,FALSE
0195a,5A,Lance,FALSE,16-Jun-94,,Long Shallow Notch,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{A4C57063-CA9F-11D4-BC29-B0219AD0F73F},FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,2,FALSE,FALSE
0195s,5A,,FALSE,18-Dec-97,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{A4C57069-CA9F-11D4-BC29-B0219AD0F73F},FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,,2,FALSE,FALSE
0196a,5B,Skyscraper,FALSE,26-Jun-91,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{A4C5706A-CA9F-11D4-BC29-B0219AD0F73F},FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,,2,FALSE,FALSE
0198a,3/4A,,FALSE,05-Aug-89,,Platform,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{A4C57074-CA9F-11D4-BC29-B0219AD0F73F},FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,2,FALSE,FALSE
0198p,2B,,FALSE,22-Dec-03,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{CD773E0C-697B-4C28-AD67-153E24448B28},FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,2,FALSE,FALSE
0198q,2B,,FALSE,29-Nov-14,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{558A08FA-0E9F-4032-B43D-7841216AA72F},FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,2,FALSE,FALSE
0202a,TN5B4,,FALSE,14-Nov-02,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{F0FFD8C3-8AE0-4595-8200-55E6B6A73EAB},FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,2,FALSE,FALSE
0211a,TN34B,,FALSE,21-Nov-02,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{A7B7CA3D-C66C-4785-B468-1EE5AE3F9230},FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,1,FALSE,FALSE
0212a,TN5B3,,FALSE,19-Nov-97,,,,,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,{A4C570C7-CA9F-11D4-BC29-B0219AD0F73F},FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,2,FALSE,FALSE
0213a,TN342,,FALSE,21-Nov-02,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{82AB4026-2D99-41A2-94A6-D80EB1F472CD},FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,3,FALSE,FALSE
0216a,LE,,FALSE,07-Dec-90,,,,,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{A4C570E8-CA9F-11D4-BC29-B0219AD0F73F},FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,2,FALSE,FALSE
0220a,TN34B,,FALSE,14-Nov-89,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{A4C57107-CA9F-11D4-BC29-B0219AD0F73F},FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,2,FALSE,FALSE
0221a,5B,Sprockets,TRUE,22-Jul-89,Found dead on 25Jun98 Pine Knoll Shores Beach Lat: 34.96655 Long: 76.79467,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{A4C5710F-CA9F-11D4-BC29-B0219AD0F73F},FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,2,FALSE,FALSE
0228a,TN340,,FALSE,01-Aug-89,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{8F4799D6-7795-44C6-961C-5486AA361E36},FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,2,FALSE,FALSE
0238a,3/4A,,FALSE,02-Oct-93,,Mesa/Table,,,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{A4C57188-CA9F-11D4-BC29-B0219AD0F73F},FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,2,FALSE,FALSE
0238q,3/4A,,FALSE,20-Sep-96,,Mesa/Table,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{A4C57193-CA9F-11D4-BC29-B0219AD0F73F},FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,2,FALSE,FALSE
0241a,3/4A,,FALSE,17-Jul-00,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{8ABEB4BD-64B1-4910-8D8F-2BA09A75AA25},FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,2,FALSE,FALSE
0241p,3/4A,,FALSE,26-Sep-03,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{32205D77-8648-4E34-9A4E-73631E36B978},FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,2,FALSE,FALSE
0242a,5A,,FALSE,20-Sep-02,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{5FB2D31B-E57B-4DAF-821C-67F544D67513},FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,2,FALSE,FALSE
0242p,3/4B,,FALSE,23-Oct-03,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{F8946744-92CC-4DB4-9225-EC8885E9243C},FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,2,FALSE,FALSE
0242q,5A,,FALSE,15-Nov-06,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{C16FD746-02DB-436D-ABB5-10EFBED922ED},FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,2,FALSE,FALSE
0243a,3/4A,,FALSE,27-Jun-87,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{A4C571B8-CA9F-11D4-BC29-B0219AD0F73F},FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,2,FALSE,FALSE
0252a,5B,,FALSE,17-Jul-93,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,{A4C571D0-CA9F-11D4-BC29-B0219AD0F73F},FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,,2,FALSE,FALSE
0252r,5B,,FALSE,06-Aug-97,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{A4C571D1-CA9F-11D4-BC29-B0219AD0F73F},FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,2,FALSE,FALSE
0254a,3/4A,,FALSE,17-Jul-93,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,{A4C571C4-CA9F-11D4-BC29-B0219AD0F73F},FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,2,FALSE,FALSE
0256a,TN34B,,FALSE,17-Jul-93,,,,,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,{A4C571C5-CA9F-11D4-BC29-B0219AD0F73F},FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,2,FALSE,FALSE
0257a,5B,Zephyr,FALSE,18-Dec-93,,,,,FALSE,,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,{A4C571C6-CA9F-11D4-BC29-B0219AD0F73F},FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,2,FALSE,FALSE
0261a,1,Moja,FALSE,06-Dec-94,,,,,FALSE,,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,{A4C571C8-CA9F-11D4-BC29-B0219AD0F73F},FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,2,FALSE,FALSE
0261p,1,,FALSE,01-Dec-17,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{5EABC047-5EC3-4F90-A824-81D3288A7CCF},FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,2,FALSE,FALSE
0264a,3/4A,Kimbundu,FALSE,09-Dec-93,,Kimmm Family,,,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{A4C571CF-CA9F-11D4-BC29-B0219AD0F73F},FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,3,FALSE,FALSE
0264p,3/4A,,FALSE,13-Nov-12,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{DEA92FC1-7492-49FB-89DE-EFA09DF1AEC8},FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,3,FALSE,FALSE
0267a,5B,,FALSE,20-Mar-95,,Emily's Mirror,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{A4C571CA-CA9F-11D4-BC29-B0219AD0F73F},FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,,2,FALSE,FALSE
0271a,5B,Butterfly,TRUE,31-Dec-93,Died on 01August2012.,,,,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{A4C571CB-CA9F-11D4-BC29-B0219AD0F73F},FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,2,FALSE,FALSE
0273a,TM,,FALSE,04-Nov-93,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{A4C571C9-CA9F-11D4-BC29-B0219AD0F73F},FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,2,FALSE,FALSE
0274a,LE,,FALSE,07-Feb-94,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{A4C571CC-CA9F-11D4-BC29-B0219AD0F73F},FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,1,FALSE,FALSE
0275a,LE,,FALSE,07-Feb-94,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{A4C571CE-CA9F-11D4-BC29-B0219AD0F73F},FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,2,FALSE,FALSE
0282a,TN342,Barbara Nose,FALSE,05-Aug-91,,Barbara Nose,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{A4C571D2-CA9F-11D4-BC29-B0219AD0F73F},FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,2,FALSE,FALSE
0287a,3/4A,Dumbledore,FALSE,22-Jan-03,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{780789B8-5B3F-442A-9419-F2F2C83E2DF6},FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,1,FALSE,FALSE
0287p,2C,,FALSE,12-Apr-06,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{8EE7DBC2-8514-4178-8537-08E7F72EEA44},FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,2,FALSE,FALSE
0288a,5B,,FALSE,17-Nov-93,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{A4C571D9-CA9F-11D4-BC29-B0219AD0F73F},FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,2,FALSE,FALSE
