AutoNum,Trip Date,Trip #,Sight #,Dolphin ID Number,New Dolphin?,Resight?,Seen Offshore?,s_GUID,Clarity,Contrast,Angle,Partial,Overall,Distinctiveness,Verified
-2087254988,05-Sep-10,1,1,0401a,FALSE,TRUE,FALSE,{9560E4DB-7CC9-4A2B-B9C9-28A2E5C7C06E},3,5,1,FALSE,9,,FALSE
-2087102490,24-May-96,1,1,1566a,TRUE,FALSE,FALSE,{1011BE8A-E56F-49C1-A0F4-9807B7753F99},,,,FALSE,,,TRUE
-2085948529,17-Aug-21,1,1,5293a,TRUE,FALSE,FALSE,{C42C845D-730D-4BE7-BEB3-C9C85C13285E},2,1,1,FALSE,4,,FALSE
-2085042555,10-Jun-02,1,1,2241a,FALSE,TRUE,TRUE,{DEE20A7B-3C5F-4C3F-B18F-23ADF391DC27},,,,FALSE,,,TRUE
-2084682640,02-Oct-01,1,1,2655a,FALSE,TRUE,FALSE,{28A6B631-CC50-4329-88A9-A098F95ACD09},5,4,1,FALSE,10,,TRUE
-2084567088,10-Oct-98,1,1,2351a,FALSE,TRUE,FALSE,{276BEC94-9D7F-11D6-BC29-EA3E1232343F},,,,FALSE,,,TRUE
-2084556356,05-Jan-13,1,3,4460a,TRUE,FALSE,FALSE,{F58C9CC2-B27B-44F4-A997-6AFAB44710BA},3,1,2,FALSE,6,,FALSE
-2084423069,10-Apr-08,1,2,4064a,TRUE,FALSE,FALSE,{CD4FAF49-C260-4CFD-89DF-5FBBE148DEDE},2,1,1,FALSE,4,,FALSE
-2084133985,21-Sep-12,1,3,4385a,TRUE,FALSE,FALSE,{CE489D29-FEBB-4B62-8F3A-435DCEEA10C1},2,3,2,FALSE,7,,FALSE
-2084053028,11-Aug-95,1,1,1428a,TRUE,FALSE,FALSE,{FCEE7DC4-068D-4EBA-8DD9-CB56B322735F},,,,FALSE,,,TRUE
-2083299615,08-Sep-95,1,1,1326a,FALSE,TRUE,FALSE,{2F188A0A-D1DA-11D4-BC29-ED4A2CB6F43F},,,,FALSE,,,FALSE
-2082582725,06-Jan-99,1,2,1185a,FALSE,TRUE,FALSE,{5D03CF81-29F7-11D6-BC29-D2C89F15603C},,,,FALSE,,,TRUE
-2082164200,21-Feb-10,1,4,3426a,FALSE,TRUE,FALSE,{5DAD4A7C-3C0F-42FF-AB3C-2FEE4881AECF},4,4,1,FALSE,9,,FALSE
-2082046374,21-Oct-04,1,1,3157a,TRUE,FALSE,FALSE,{E4E1BC07-4597-42EF-952E-7E190325E1E2},,,,FALSE,,,FALSE
-2081903768,13-Sep-01,1,1,0065a,FALSE,TRUE,FALSE,{0F118077-220E-11D6-BC29-D69F0242453F},,,,FALSE,,,TRUE
-2081050229,19-Aug-95,1,1,1010a,FALSE,TRUE,FALSE,{75BBF6FC-66E0-4B74-9395-484736EEBB3D},,,,FALSE,,,TRUE
-2080539406,10-Oct-10,1,2,1510a,FALSE,TRUE,FALSE,{967B0E58-1FD3-44C7-B0E6-1BF130C81C34},2,1,3,FALSE,6,,FALSE
-2080277978,09-Mar-99,1,1,2487a,TRUE,FALSE,FALSE,{09D55E1C-08FB-11D6-BC29-D0BCB429F03F},,,,FALSE,,,FALSE
-2080078750,19-Nov-04,1,1,0454a,FALSE,TRUE,FALSE,{29065375-2B20-4BBE-95C5-465D0B02EA0A},,,,FALSE,,,TRUE
-2079549398,31-Dec-10,1,5,4186a,FALSE,TRUE,FALSE,{D04C2EB0-AA5E-495C-B821-FBFB6962140C},3,1,1,FALSE,5,,FALSE
-2079238242,30-Jul-92,1,1,1128a,TRUE,FALSE,FALSE,{0F03B8AF-A462-433E-BF06-7E060B812B41},,,,FALSE,,,TRUE
-2079088334,10-Jan-20,1,1,3785a,FALSE,TRUE,FALSE,{7DA4E526-C148-46C6-B77E-A2BA55351B42},1,2,1,FALSE,4,,FALSE
-2079013506,27-Apr-95,1,2,1084a,FALSE,TRUE,FALSE,{2CA15CC7-8885-4A16-9EFA-AB29EC760398},,,,FALSE,,,TRUE
-2078323398,25-Jan-96,1,1,0461a,FALSE,TRUE,FALSE,{F5910B2B-F0BA-4461-9B39-C46385ABF336},,,,FALSE,,,TRUE
-2077444933,11-Jun-05,1,1,2726a,FALSE,TRUE,FALSE,{05BFC150-5AF2-4C0D-94D3-0762EDFD5ECC},,,,FALSE,,,FALSE
-2077361810,28-Dec-05,1,2,3363a,TRUE,FALSE,FALSE,{23417BA8-232D-422E-8DE0-4E5988552D6D},,,,FALSE,,,TRUE
-2077158413,10-Apr-14,1,3,1531a,FALSE,TRUE,FALSE,{E76C64BD-01F4-43DA-9D76-C74F97F05C62},3,1,1,FALSE,5,,FALSE
-2076454025,29-Dec-10,1,2,4169a,TRUE,FALSE,FALSE,{57A614CC-0126-465C-92E5-36A4DBC28BD7},3,1,1,FALSE,5,,FALSE
-2075205047,17-Jul-00,1,2,1341a,FALSE,TRUE,FALSE,{C9273274-55E1-11D6-BC29-D3B37C6E843C},,,,FALSE,,,FALSE
-2075016581,06-Aug-14,1,1,4409a,FALSE,TRUE,FALSE,{CCD059CF-7047-47C6-A531-0C7DB8EA1135},3,4,1,FALSE,8,,FALSE
-2074687387,06-Mar-08,1,2,3812a,TRUE,FALSE,FALSE,{ED192254-95F2-44AF-919C-D920F0E57163},4,2,1,FALSE,7,,FALSE
-2074364262,25-Sep-98,1,2,2333a,TRUE,FALSE,FALSE,{550C3114-A303-11D6-BC29-F7610051FE64},,,,FALSE,,,FALSE
-2074326531,08-Feb-05,1,1,3022a,FALSE,TRUE,FALSE,{C5D901F6-C07A-4523-853C-334A7EA85169},,,,FALSE,,,FALSE
-2074035045,05-Feb-99,1,2,2407a,FALSE,TRUE,FALSE,{E3C4D3F3-0E78-11D6-BC29-C88A20C3793F},,,,FALSE,,,FALSE
-2073469281,18-Dec-00,1,1,2630a,TRUE,FALSE,FALSE,{5FA218D4-1F4F-4284-9578-D83E6BD24215},,,,FALSE,,,FALSE
-2072381188,25-Feb-13,1,2,3503a,FALSE,TRUE,FALSE,{74EE5D1C-1531-46C5-92E4-E8DB454EE757},2,2,1,FALSE,5,,FALSE
-2072246257,28-Sep-06,1,1,2864a,FALSE,TRUE,FALSE,{007A8464-0F62-40AE-8D37-432C186CDD86},3,1,1,FALSE,5,,FALSE
-2072230605,26-Jan-16,1,5,2758a,FALSE,TRUE,FALSE,{04D6305E-F9E8-40E6-B268-755A9CFE1356},2,4,1,FALSE,7,,FALSE
-2070350223,31-Mar-06,1,1,3473a,TRUE,FALSE,FALSE,{75A417C4-EADB-4E5A-AA11-9F694D6924BA},1,4,1,FALSE,6,,TRUE
-2070147354,17-Jan-95,1,1,0151a,FALSE,TRUE,FALSE,{6759E8AB-C8D4-416E-810B-8703E6CB0762},,,,FALSE,,,FALSE
-2069909050,18-Mar-01,1,1,2582a,FALSE,TRUE,FALSE,{6E3E87AC-0CD4-11D6-BC29-AF5D019B513F},,,,FALSE,,,FALSE
-2069801291,29-Nov-15,1,2,4531a,FALSE,TRUE,FALSE,{B264BEE2-0749-428E-A095-4E292AF54AA1},1,5,1,FALSE,7,,FALSE
-2069441871,17-Jun-02,1,2,1021a,FALSE,TRUE,FALSE,{F55F63F1-9BCD-4C8F-8069-263FC4D72651},,,,FALSE,,,FALSE
-2069358403,09-Jan-95,1,1,0009a,FALSE,TRUE,FALSE,{A5F7D4A5-C7ED-431B-B808-EAF283E970A6},,,,FALSE,,,TRUE
-2069055165,12-Dec-09,1,3,2742a,FALSE,TRUE,FALSE,{85A8E4D9-C448-4CB5-9457-D18C0D09BE8A},4,3,1,FALSE,8,,FALSE
-2068150153,05-May-20,1,1,4622a,FALSE,TRUE,FALSE,{67BE08D9-BA38-4FBC-A5DD-65698D615AFC},2,4,1,FALSE,7,,FALSE
-2068117619,06-Jun-05,1,1,0965a,FALSE,TRUE,FALSE,{9544C16D-4217-433D-8528-A4C7DC8A0DD9},,,,FALSE,,,TRUE
-2067733254,02-Jun-03,1,2,2726a,FALSE,TRUE,FALSE,{FFEBDA6D-3DB8-4955-88AC-81D4A6B7435D},1,1,1,FALSE,3,,FALSE
-2066804775,13-Sep-96,1,2,2319a,FALSE,TRUE,FALSE,{A30BBBAC-5E4F-4441-A31E-0E23AF0D0F62},,,,FALSE,,,TRUE
-2066471531,17-Apr-08,1,3,3832a,TRUE,FALSE,FALSE,{D3FFC0C8-4CAF-4373-920C-81794723643E},1,4,1,FALSE,6,,FALSE
-2066461109,15-Jan-11,1,2,4233a,FALSE,TRUE,FALSE,{61FEDC8E-4166-46E0-9897-379F6DA491A4},4,1,1,FALSE,6,,FALSE
-2066321673,22-Feb-96,2,2,1502a,TRUE,FALSE,FALSE,{64240265-FD00-4924-A439-53E1DCCDCA67},,,,FALSE,,,FALSE
-2066267689,04-Nov-07,1,1,3053a,FALSE,TRUE,FALSE,{86BAD972-DAFF-4F06-AEF3-1D629D64DAB7},3,1,1,FALSE,5,,FALSE
-2065923682,25-Feb-13,1,1,1354a,FALSE,TRUE,FALSE,{F86D9D97-C0D3-43A4-AAEA-D728B454E6D0},3,4,1,FALSE,8,,FALSE
-2065458132,02-Nov-06,1,2,1915p,FALSE,TRUE,FALSE,{B88BFF93-02B6-4393-B6DE-A7D7FCA6BAD1},2,4,1,FALSE,7,,TRUE
-2064980677,11-Aug-05,1,1,3314a,TRUE,FALSE,FALSE,{9518BA0F-D5B1-4281-B5C0-7D5E439170B9},,,,FALSE,,,TRUE
-2064458967,14-Aug-98,1,1,0401a,FALSE,TRUE,FALSE,{FE0D3AA4-E67C-11D4-BC29-9C419F90EF3C},,,,FALSE,,,TRUE
-2064256990,02-Aug-99,1,1,1639a,FALSE,TRUE,FALSE,{BAEE701A-EF1F-11D4-BC29-F53F89B5FB3D},,,,FALSE,,,FALSE
-2063993445,12-Aug-14,1,1,2892a,FALSE,TRUE,FALSE,{856EA569-015E-4DD7-8F7D-D2CFAC1C920D},3,5,1,FALSE,9,,FALSE
-2063977270,13-Oct-08,1,2,0461p,FALSE,TRUE,FALSE,{6C23FAD4-08A3-4529-ACB2-9E36BA3CE383},2,1,1,FALSE,4,,FALSE
-2063939457,01-Aug-04,1,1,2520a,FALSE,TRUE,FALSE,{34A872C2-2C65-4F00-B295-4919FE6F4461},,,,FALSE,,,TRUE
-2063666885,20-Sep-96,1,2,1662a,TRUE,FALSE,FALSE,{80C6CD1E-3162-4064-AAA4-0598E7A58806},,,,FALSE,,,TRUE
-2063395884,15-May-02,1,3,2775a,TRUE,FALSE,FALSE,{E4024742-8756-11D6-BC29-88361912FF2C},,,,FALSE,,,FALSE
-2062975633,13-Dec-95,1,3,0436r,FALSE,TRUE,FALSE,{1346654E-6BAB-4705-B2AA-86BCEA648AD6},,,,FALSE,,,TRUE
-2062878715,28-Jun-09,1,1,2830a,FALSE,TRUE,FALSE,{C6A3F0AC-39B3-4F3D-AED9-E78F656B9192},2,5,2,FALSE,9,,FALSE
-2062549293,16-Mar-06,1,3,3385a,FALSE,TRUE,FALSE,{6F7B6D25-4E32-4C0A-A7F4-07DABA7EB9E5},,,,FALSE,,,FALSE
-2061942252,11-Jun-95,1,1,0801a,FALSE,TRUE,FALSE,{072AE3D3-2B8B-4A31-9D02-0B31CBBE46AE},,,,FALSE,,,FALSE
-2061768850,23-Nov-10,1,1,3358a,FALSE,TRUE,FALSE,{7AF675CC-A3FA-403A-92AA-AC450B406875},3,4,1,FALSE,8,,FALSE
-2061750198,24-Sep-96,1,3,0025a,FALSE,TRUE,FALSE,{8D3C44EB-35C0-4479-A2B1-9ADAC86561DB},,,,FALSE,,,TRUE
-2061385631,30-Apr-11,1,1,4253a,TRUE,FALSE,FALSE,{DB2536B3-FE09-4044-A478-4103C0AB0027},3,1,1,FALSE,5,,FALSE
-2061376530,05-May-03,1,1,0827p,TRUE,FALSE,FALSE,{E5C43F33-1BB2-4520-A131-0D0AFD9074F1},,,,FALSE,,,TRUE
-2061154436,19-Nov-99,1,1,2566a,TRUE,FALSE,FALSE,{8EFF5043-2F59-11D6-BC29-A3293C98563F},,,,FALSE,,,TRUE
-2061022665,31-Oct-95,1,1,1397a,TRUE,FALSE,FALSE,{5A01552C-A2A2-4CDD-92C4-D9A986F8C4F6},,,,FALSE,,,TRUE
-2060897335,27-Aug-03,1,1,2763a,FALSE,TRUE,FALSE,{BC9682D2-1FB1-4310-8C21-98344DF3F2EF},,,,FALSE,,,TRUE
-2060276971,02-Jun-98,1,1,1018a,FALSE,TRUE,FALSE,{452A2AF1-DF74-11D6-BC29-AF9C275CC05E},,,,FALSE,,,FALSE
-2059860652,18-Jul-96,1,2,1281a,FALSE,TRUE,FALSE,{8FA82047-D5A4-11D4-BC29-9700FF1CDC3C},,,,FALSE,,,TRUE
-2059532446,31-Mar-06,1,1,3076a,FALSE,TRUE,FALSE,{29C0AB95-7E67-4133-82BA-4D891325F853},2,3,1,FALSE,6,,FALSE
-2058876636,10-Mar-00,1,1,1274a,FALSE,TRUE,FALSE,{D897DCD7-51E5-11D6-BC29-E53863EBB23C},,,,FALSE,,,FALSE
-2058186112,13-Jul-97,1,1,1033a,FALSE,TRUE,FALSE,{A8BAE9B1-1109-4E58-ACFD-11C330D04275},,,,FALSE,,,FALSE
-2057123536,29-Apr-22,1,2,5068q,TRUE,FALSE,FALSE,{983807EF-7CED-4319-B6B9-46256807F2B8},1,1,1,FALSE,3,,FALSE
-2057110752,15-Oct-98,1,3,0454a,FALSE,TRUE,FALSE,{276BEC7F-9D7F-11D6-BC29-EA3E1232343F},,,,FALSE,,,TRUE
-2056651670,29-Jan-01,1,1,1159a,FALSE,TRUE,FALSE,{8EFF5068-2F59-11D6-BC29-A3293C98563F},,,,FALSE,,,FALSE
-2056595011,08-Dec-04,1,2,2063a,FALSE,TRUE,FALSE,{3F5F1D81-BB7C-45E3-AFC8-CC06B16E0607},,,,FALSE,,,FALSE
-2056304539,01-Apr-18,1,2,4158a,FALSE,TRUE,FALSE,{10D0C96B-3ADE-4ADD-863B-AB6B092CB319},2,2,1,FALSE,5,,FALSE
-2055925369,12-Nov-98,1,3,0610a,FALSE,TRUE,FALSE,{4B5833E1-97FD-11D6-BC29-D726D139535E},,,,FALSE,,,FALSE
-2055476184,12-Apr-10,1,1,2039a,FALSE,TRUE,FALSE,{8C14AE62-1E7F-4A99-9908-3E46810CB4E6},3,5,1,FALSE,9,,FALSE
-2055416904,28-Feb-22,1,1,5344a,TRUE,FALSE,FALSE,{1F309FE5-079A-405C-B8F3-8AAE2C9D526D},2,1,1,FALSE,4,,FALSE
-2055402531,28-Oct-20,1,2,5211a,TRUE,FALSE,FALSE,{84C1AF7E-16FD-4969-93A9-C9F82B3BFC0D},4,5,1,FALSE,10,,FALSE
-2054617682,20-Jun-00,1,1,0080a,FALSE,TRUE,FALSE,{C927321B-55E1-11D6-BC29-D3B37C6E843C},,,,FALSE,,,TRUE
-2054447885,04-Sep-01,1,1,0401a,FALSE,TRUE,FALSE,{0F118057-220E-11D6-BC29-D69F0242453F},,,,FALSE,,,TRUE
-2054430053,17-Dec-96,1,1,0566a,FALSE,TRUE,FALSE,{37A42B24-3B9A-453D-8D49-779AEA23C8E3},,,,FALSE,,,FALSE
-2054012879,24-Sep-99,1,2,0935a,FALSE,TRUE,FALSE,{F63EAA9D-21EF-11D5-BC29-AB5C3B638B3C},,,,FALSE,,,TRUE
-2054003160,14-Jul-99,1,2,2322a,FALSE,TRUE,FALSE,{B6EE4445-747D-11D5-BC29-9016B7B7AE3C},,,,FALSE,,,TRUE
-2053526766,17-Dec-97,1,1,0789a,FALSE,TRUE,FALSE,{F369A88A-540B-47EC-BAA5-2D685AB4443F},,,,FALSE,,,TRUE
-2053259212,19-Aug-95,1,1,1341a,FALSE,TRUE,FALSE,{8F97C740-0525-43D1-8B66-B74961722B4D},,,,FALSE,,,FALSE
-2052987408,10-Aug-08,1,1,3537a,FALSE,TRUE,FALSE,{9F015A3D-2B6F-403E-BE4D-2B2A183D9B6C},3,3,1,FALSE,7,,FALSE
-2052703556,10-Jun-02,1,1,2780a,TRUE,FALSE,TRUE,{40B15B34-6C73-4D71-A684-2A20CE48EF2E},,,,FALSE,,,TRUE
-2052612728,29-Nov-17,1,1,4786a,FALSE,TRUE,FALSE,{043924B5-359B-4889-B077-CA434B54E92B},1,2,1,FALSE,4,,FALSE
-2052330025,19-Feb-05,1,1,3106a,FALSE,TRUE,FALSE,{21403780-F4C7-4C43-8E0F-463A83073DC7},,,,FALSE,,,FALSE
-2051834330,30-Nov-94,1,1,0158a,TRUE,FALSE,FALSE,{E1C829B4-CFBF-4F54-B227-9250C0FA39ED},,,,FALSE,,,TRUE
-2051801468,15-Jun-13,1,2,4132a,FALSE,TRUE,FALSE,{888DB128-5070-4D9B-B197-91B6E1EDB105},2,1,1,FALSE,4,,FALSE
-2051790714,26-Oct-00,1,1,2412a,FALSE,TRUE,FALSE,{3311FC79-1A95-4D8F-A58C-FE0969E7981D},,,,FALSE,,,TRUE
-2051704927,17-Sep-93,1,1,0282a,FALSE,TRUE,FALSE,{C7CE65A3-06E2-4549-858D-22CBD37B00C0},,,,FALSE,,,FALSE
-2051568389,14-May-16,1,2,1191p,FALSE,TRUE,FALSE,{3A323535-8B69-4707-A0FC-F744089EC2C0},2,3,1,FALSE,6,,FALSE
-2051275493,12-May-09,2,1,0401a,FALSE,TRUE,FALSE,{5F4F26D6-CF8B-43C7-BD5D-16C2554D2F3E},3,1,1,FALSE,5,,FALSE
-2051214810,27-Apr-01,1,1,2587a,FALSE,TRUE,FALSE,{6E3E87D3-0CD4-11D6-BC29-AF5D019B513F},,,,FALSE,,,FALSE
-2050959833,08-Nov-01,1,1,2364p,TRUE,FALSE,FALSE,{9B32B2EF-246B-11D6-BC29-FC48844C4A3F},,,,FALSE,,,TRUE
-2050744157,02-Mar-98,1,1,2150a,FALSE,TRUE,FALSE,{28CADC99-1BD6-458A-B453-BAF51991568D},,,,FALSE,,,TRUE
-2050395648,13-Dec-13,1,1,1945p,TRUE,FALSE,FALSE,{2708E59D-E12F-46F0-937B-7CBE58432DBC},2,1,1,FALSE,4,,FALSE
-2050348578,03-Mar-04,1,3,3056a,TRUE,FALSE,FALSE,{02120F59-6AB5-4BB3-9A87-DBFFF5709AFE},,,,FALSE,,,FALSE
-2050124292,22-Mar-97,1,1,0271a,FALSE,TRUE,FALSE,{2FB86373-CDF7-4C8E-BA01-1F3B66BA4B35},,,,FALSE,,,TRUE
-2049824745,13-Dec-01,1,5,1155a,FALSE,TRUE,FALSE,{427D611E-1EE7-11D6-BC29-FF4B3886BA3C},,,,FALSE,,,TRUE
-2049764815,01-Mar-01,1,3,2655a,TRUE,FALSE,FALSE,{6E3E876E-0CD4-11D6-BC29-AF5D019B513F},,,,FALSE,,,TRUE
-2049483363,02-Oct-14,1,1,4659a,TRUE,FALSE,FALSE,{05DCF499-A2F3-419D-A498-053D93F2E0BA},3,3,1,FALSE,7,,FALSE
-2049437927,19-Dec-14,1,1,4556a,FALSE,TRUE,FALSE,{F9597FF9-C78B-4E88-B505-79F24C8216B0},2,5,1,FALSE,8,,FALSE
-2049198145,30-Apr-12,1,1,3446a,FALSE,TRUE,FALSE,{3BA82023-F139-40E8-8192-A55249387807},2,1,1,FALSE,4,,FALSE
-2049077568,03-Feb-97,1,2,1518a,FALSE,TRUE,FALSE,{A1FFB62A-B9A2-4A45-AAE1-21986F17BE81},,,,FALSE,,,FALSE
-2049014272,18-May-95,1,1,0143a,FALSE,TRUE,FALSE,{0804315F-B787-4FE4-967F-4FC6FB221521},,,,FALSE,,,FALSE
-2048408723,05-Aug-94,1,1,0025a,FALSE,TRUE,FALSE,{281004B9-8C5B-442C-9020-35CADAFCF8C0},,,,FALSE,,,TRUE
-2048406413,06-Oct-97,1,1,0282a,FALSE,TRUE,FALSE,{3516064E-AF1E-4887-9FE2-A5F69DB2EB25},,,,FALSE,,,FALSE
-2048270776,12-Mar-16,1,1,3767a,FALSE,TRUE,FALSE,{B65EB287-CCF7-4494-A860-D836D9B90B71},1,1,1,FALSE,3,,FALSE
-2048149930,29-Sep-14,1,1,2743p,FALSE,TRUE,FALSE,{06E51749-5D65-481E-99F1-270BA72BFD26},3,5,1,FALSE,9,,FALSE
-2048027188,01-Apr-10,1,4,4063a,TRUE,FALSE,FALSE,{99A98F71-86CB-4218-BCA2-26AE587FBF8C},2,1,1,FALSE,4,,FALSE
-2047373053,09-Mar-15,1,1,4761a,TRUE,FALSE,FALSE,{732E526A-017B-417F-A71B-A85D23FA1B49},2,2,1,FALSE,5,,FALSE
-2046102304,07-Mar-97,1,1,0151a,FALSE,TRUE,FALSE,{FFF00CB3-70AE-403B-B488-624C0F87C7D9},5,4,1,FALSE,10,,FALSE
-2045425462,24-Jun-98,2,1,2294a,FALSE,TRUE,FALSE,{175B73AF-DA01-11D6-BC29-E67DEC568FBB},,,,FALSE,,,TRUE
-2045357911,15-Apr-99,1,1,1017a,FALSE,TRUE,FALSE,{6FB1820F-DCF5-11D5-BC29-FC0F78EFCC3C},,,,FALSE,,,FALSE
-2045257315,16-Nov-15,1,3,2827a,FALSE,TRUE,FALSE,{F8BE6A89-DB6C-4193-B4E8-D9955D022FFE},1,1,1,FALSE,3,,FALSE
-2045168405,19-Aug-98,1,3,1726a,FALSE,TRUE,FALSE,{FE0D3AC4-E67C-11D4-BC29-9C419F90EF3C},,,,FALSE,,,FALSE
-2045154969,15-Nov-13,1,1,3997a,FALSE,TRUE,FALSE,{7D3A1129-626B-4884-A866-76EFB8B0EEF1},3,1,1,FALSE,5,,FALSE
-2044901404,21-May-08,1,2,2514q,FALSE,TRUE,FALSE,{C8C13D15-66FC-4B7E-B37F-03E548504045},2,5,1,FALSE,8,,FALSE
-2044528536,05-Jun-15,1,2,1191p,FALSE,TRUE,FALSE,{8F8D0F0A-3449-4DBA-A2B9-23308DA728FB},2,1,1,FALSE,4,,FALSE
-2044106129,08-Feb-12,1,2,3767a,FALSE,TRUE,FALSE,{2FBEDFAE-FBD5-4B81-8D25-38BFF9434F89},3,3,1,FALSE,7,,FALSE
-2043818841,20-Aug-96,1,1,0801a,FALSE,TRUE,FALSE,{BB621632-CA25-4A82-A62F-01080596BEF9},,,,FALSE,,,FALSE
-2043552463,16-Apr-95,1,1,1308a,TRUE,FALSE,FALSE,{68109909-B0D9-4A53-830C-F0C5DCFBFF14},,,,FALSE,,,FALSE
-2043504703,03-Feb-97,1,2,1773a,FALSE,TRUE,FALSE,{C19D320E-732E-4D2D-AFA0-26EBA4A22D2D},,,,FALSE,,,TRUE
-2043338215,23-Sep-09,1,2,3870a,FALSE,TRUE,FALSE,{D99DF9C6-D68F-4BE8-865E-213921CE4561},2,1,1,FALSE,4,,FALSE
-2043170426,19-Jul-95,1,1,0375a,FALSE,TRUE,FALSE,{04C1D7E3-29E4-433B-B43A-D7AFDD0EBA2E},,,,FALSE,,,FALSE
-2042924378,21-Dec-06,1,7,3106a,FALSE,TRUE,FALSE,{88ABE86E-1862-4954-9582-4E39A998982C},1,2,2,FALSE,5,,FALSE
-2042804176,03-Mar-04,1,3,3058a,TRUE,FALSE,FALSE,{A0E3846B-C39D-4B8E-8B1F-DFE30894DE9D},,,,FALSE,,,FALSE
-2042799580,23-Jul-89,1,1,0769a,TRUE,FALSE,FALSE,{9127CFC5-E528-40A8-8B5E-44974CACF6C0},,,,FALSE,,,TRUE
-2042723268,14-Dec-96,1,1,0310a,FALSE,TRUE,FALSE,{4EFE8A15-6A96-4D98-BB0F-D25343014613},,,,FALSE,,,FALSE
-2042645745,21-Feb-10,1,4,3651a,FALSE,TRUE,FALSE,{7BD6087E-1E3E-40E7-B0CB-A82EDC8C7BA0},1,2,1,FALSE,4,,FALSE
-2042563454,06-Oct-06,1,2,2892a,FALSE,TRUE,FALSE,{4E5EC2F4-9010-4DEA-89CE-B02CB9C39468},3,3,1,FALSE,7,,FALSE
-2042357890,09-Nov-97,1,1,0264a,FALSE,TRUE,FALSE,{CF0F367E-D81D-4D34-88FD-5EA3EEBF84C4},,,,FALSE,,,TRUE
-2042304322,09-Jun-17,1,1,0075a,FALSE,TRUE,FALSE,{48B148F4-36DF-4988-8331-C29E90239DD6},3,3,1,FALSE,7,,FALSE
-2042217653,23-Mar-99,1,3,1136a,FALSE,TRUE,FALSE,{3DEE6116-ED8A-11D5-BC29-854EF81EFE3C},,,,FALSE,,,FALSE
-2042086712,21-Apr-06,1,1,3100a,FALSE,TRUE,FALSE,{B9646DAB-8ED3-41F0-B015-6FA008EDC5D7},2,1,1,FALSE,4,,FALSE
-2041735488,21-Nov-96,1,2,0271a,FALSE,TRUE,FALSE,{D3D34C74-F35F-44CE-BA83-8F7F24FE7223},,,,FALSE,,,TRUE
-2041561685,15-Oct-96,1,1,1684a,TRUE,FALSE,FALSE,{4A2DEFEB-1A54-4177-A4E6-EB3C2AA235E4},,,,FALSE,,,TRUE
-2041223103,21-Feb-10,1,1,3628a,FALSE,TRUE,FALSE,{4B1689DC-631C-45E3-9C54-D7B252D0F6F1},3,1,2,FALSE,6,,FALSE
-2040340623,02-Feb-06,1,2,2399a,FALSE,TRUE,FALSE,{7B7FA5E7-BB26-4ABE-9EDA-3CDDF1060425},,,,FALSE,,,TRUE
-2039529210,01-Mar-01,1,5,1008a,FALSE,TRUE,FALSE,{6E3E8766-0CD4-11D6-BC29-AF5D019B513F},,,,FALSE,,,TRUE
-2039271472,16-Dec-04,1,2,1293x,FALSE,TRUE,FALSE,{11C9588D-9627-41C5-8F31-9462A099145A},3,4,1,FALSE,8,,FALSE
-2038506963,03-Dec-01,1,2,1961a,FALSE,TRUE,FALSE,{A9CA6469-1562-11D6-BC29-EEDFDD288B3C},,,,FALSE,,,TRUE
-2038179367,11-Jul-95,1,1,1356a,TRUE,FALSE,FALSE,{AFD650D1-9754-4A23-8F47-52A15BBAC2E7},,,,FALSE,,,FALSE
-2037899435,11-Jan-13,1,1,2655a,FALSE,TRUE,FALSE,{1CC9A262-7935-4736-87D7-5E6633A5792B},3,1,1,FALSE,5,,FALSE
-2037445349,17-Aug-21,1,1,5171a,FALSE,TRUE,FALSE,{5FE7B680-3FF1-4CD5-B763-AD67B0250F2C},1,5,2,FALSE,8,,FALSE
-2036871836,16-Mar-99,1,3,2486a,FALSE,TRUE,FALSE,{120FDDAA-FDE7-11D5-BC29-92D87531B83C},,,,FALSE,,,FALSE
-2036780806,09-Apr-97,1,2,1053a,FALSE,TRUE,FALSE,{4C2AD64C-DF24-46C9-B86F-F05BD61CE250},,,,FALSE,,,TRUE
-2036249564,17-Apr-12,1,1,1344a,FALSE,TRUE,FALSE,{71DC127F-CA27-4300-A6F1-7C88009F23BB},2,1,1,FALSE,4,,FALSE
-2036066054,02-Jul-94,1,1,0375a,FALSE,TRUE,FALSE,{A60AC6B4-69BF-4442-9C84-EE31E793EA01},,,,FALSE,,,FALSE
-2035823689,24-Feb-11,1,1,3779a,FALSE,TRUE,FALSE,{56734EB9-1CFE-40FD-B531-C4D6E9A7FBA2},1,1,1,FALSE,3,,FALSE
-2035729104,27-Oct-20,1,1,5198a,TRUE,FALSE,FALSE,{72AD4E9C-D928-4638-925B-D1E51AA2C06F},1,1,1,FALSE,3,,FALSE
-2035277867,31-Dec-10,1,4,3617a,FALSE,TRUE,FALSE,{08C1146D-5AF6-4EED-870D-E9BF5DF3CDE9},2,1,2,FALSE,5,,FALSE
-2034767488,05-Jun-98,1,1,2252a,TRUE,FALSE,FALSE,{452A2ADE-DF74-11D6-BC29-AF9C275CC05E},,,,FALSE,,,TRUE
-2034687700,31-Dec-10,1,3,3429a,FALSE,TRUE,FALSE,{858E81FA-4498-4F1F-A2D8-913D8F985945},3,3,1,FALSE,7,,FALSE
